,r,b,swpd,livre,buffer,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,name,date,time
228,0,0,0,1685864,222820,45304,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
229,0,0,0,1685864,222832,45304,0,0,0,13,38,57,0,0,99,0,-1,neo-slayer,2018-05-02,00:40:01
230,0,0,0,1685864,222832,45304,0,0,0,7,49,59,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
231,0,0,0,1685864,222840,45304,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
232,0,0,0,1685104,222848,45316,0,0,0,10,67,63,0,0,99,0,-1,neo-slayer,2018-05-02,00:40:01
233,0,0,0,1684980,222856,45316,0,0,0,11,73,69,0,0,99,0,-1,neo-slayer,2018-05-02,00:40:01
234,0,0,0,1683196,222872,45328,0,0,0,10,46,56,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
235,0,0,0,1683196,222888,45328,0,0,0,10,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
236,0,0,0,1683072,222904,45328,0,0,0,8,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
237,1,0,0,1683320,222912,45328,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
238,0,0,0,1683196,222928,45328,0,0,0,8,39,57,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
239,0,0,0,1683072,222944,45328,0,0,0,8,36,56,0,0,100,0,-1,neo-slayer,2018-05-02,00:40:01
240,1,0,0,1683228,222952,45328,0,0,1,5,21,28,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
241,0,0,0,1683940,222968,45324,0,0,0,10,47,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
242,0,0,0,1685724,222980,45316,0,0,0,8,45,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
243,1,0,0,1685724,223000,45316,0,0,0,10,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
244,0,0,0,1685600,223016,45316,0,0,0,9,40,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
245,0,0,0,1685476,223036,45316,0,0,0,8,41,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
246,0,0,0,1685352,223060,45320,0,0,0,10,43,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
247,0,0,0,1684972,223076,45324,0,0,0,10,63,64,0,0,99,0,-1,neo-slayer,2018-05-02,01:00:01
248,0,0,0,1685600,223076,45324,0,0,0,10,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
249,0,0,0,1685600,223080,45324,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
250,0,0,0,1685352,223096,45324,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
251,0,0,0,1685352,223108,45324,0,0,0,10,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
252,0,0,0,1685352,223116,45324,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
253,0,0,0,1685352,223124,45324,0,0,0,8,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
254,0,0,0,1685352,223124,45324,0,0,0,9,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
255,0,0,0,1685352,223136,45324,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
256,0,0,0,1685352,223156,45324,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
257,0,0,0,1685476,223180,45328,0,0,0,10,52,59,0,0,99,0,-1,neo-slayer,2018-05-02,01:00:01
258,0,0,0,1685352,223200,45328,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
259,0,0,0,1685476,223212,45328,0,0,0,10,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
260,0,0,0,1685080,223232,45328,0,0,0,8,41,58,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
261,0,0,0,1685352,223260,45328,0,0,0,15,43,57,0,0,99,0,-1,neo-slayer,2018-05-02,01:00:01
262,0,0,0,1685352,223276,45332,0,0,0,11,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
263,0,0,0,1685228,223296,45332,0,0,0,8,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
264,0,0,0,1685352,223312,45332,0,0,0,8,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
265,0,0,0,1685228,223320,45332,0,0,0,9,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
266,0,0,0,1685228,223336,45332,0,0,0,9,52,61,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
267,0,0,0,1685228,223340,45332,0,0,0,8,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
268,0,0,0,1685228,223344,45332,0,0,0,9,41,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
269,0,0,0,1685228,223348,45332,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
270,0,0,0,1685228,223356,45332,0,0,0,8,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
271,0,0,0,1685104,223376,45332,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
272,0,0,0,1685228,223388,45336,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
273,0,0,0,1685104,223396,45336,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
274,0,0,0,1684980,223416,45336,0,0,0,10,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
275,0,0,0,1684980,223432,45336,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
276,0,0,0,1684980,223444,45340,0,0,0,8,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
277,0,0,0,1685056,223464,45340,0,0,0,11,43,58,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
278,0,0,0,1685104,223480,45340,0,0,0,9,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
279,0,0,0,1685196,223496,45344,0,0,0,9,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
280,0,0,0,1685104,223516,45344,0,0,0,10,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
281,0,0,0,1684716,223532,45352,0,0,0,10,47,60,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
282,0,0,0,1684980,223544,45348,0,0,0,9,50,59,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
283,0,0,0,1684948,223552,45356,0,0,0,12,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
284,0,0,0,1685048,223572,45356,0,0,0,8,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
285,0,0,0,1684964,223576,45356,0,0,0,8,40,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
286,0,0,0,1684856,223588,45348,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
287,0,0,0,1684800,223600,45336,0,0,0,8,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
288,0,0,0,1684940,223616,45364,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
289,0,0,0,1684692,223640,45340,0,0,0,10,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
290,0,0,0,1684692,223648,45340,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
291,0,0,0,1684816,223656,45344,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
292,0,0,0,1684700,223660,45364,0,0,0,9,41,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
293,0,0,0,1684700,223664,45368,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
294,0,0,0,1684668,223668,45340,0,0,0,9,45,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
295,1,0,0,1684328,223676,45364,0,0,0,10,43,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
296,0,0,0,1684584,223692,45344,0,0,0,9,44,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
297,0,0,0,1684476,223716,45368,0,0,0,11,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
298,0,0,0,1684568,223728,45344,0,0,0,8,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
299,0,0,0,1684600,223744,45360,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
300,0,0,0,1683808,223764,45348,0,0,0,11,45,59,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
301,0,0,0,1684528,223780,45352,0,0,0,10,48,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
302,0,0,0,1684660,223800,45348,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
303,0,0,0,1684536,223812,45352,0,0,0,10,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
304,0,0,0,1684288,223832,45352,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
305,0,1,0,1684248,223848,45356,0,0,0,9,35,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
306,0,0,0,1684484,223860,45364,0,0,0,7,36,44,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
307,0,0,0,1684484,223872,45364,0,0,0,9,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
308,0,0,0,1684608,223884,45364,0,0,0,10,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
309,0,0,0,1684484,223896,45364,0,0,0,10,40,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
310,0,0,0,1684484,223916,45364,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
311,0,0,0,1684608,223924,45364,0,0,0,10,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
312,0,0,0,1684608,223936,45364,0,0,0,8,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
313,0,0,0,1684360,223948,45364,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
314,0,0,0,1684360,223964,45364,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
315,0,0,0,1684360,223976,45364,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
316,0,0,0,1684360,223980,45364,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
317,0,0,0,1684484,223980,45364,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
318,0,0,0,1684360,223996,45364,0,0,0,8,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
319,0,0,0,1684360,224012,45364,0,0,0,9,38,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:00:01
320,1,0,0,1684524,224020,45368,0,0,1,5,21,28,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
321,0,0,0,1684368,224024,45372,0,0,0,10,45,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
322,0,0,0,1684244,224032,45372,0,0,0,11,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
323,0,0,0,1684368,224044,45372,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
324,0,0,0,1684492,224048,45376,0,0,0,10,44,57,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
325,0,0,0,1684492,224052,45376,0,0,0,9,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
326,0,0,0,1684492,224056,45376,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
327,0,0,0,1684616,224068,45376,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
328,0,0,0,1684368,224068,45376,0,0,0,10,41,56,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
329,0,0,0,1684368,224080,45376,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
330,0,0,0,1684244,224096,45376,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
331,0,0,0,1684368,224096,45376,0,0,0,12,37,55,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
332,0,0,0,1684244,224100,45388,0,0,0,9,52,59,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
333,0,0,0,1684368,224104,45392,0,0,0,10,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
334,0,0,0,1684368,224112,45392,0,0,0,9,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
335,0,0,0,1684368,224120,45392,0,0,0,10,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
336,0,0,0,1684244,224128,45392,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
337,0,0,0,1684368,224132,45392,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
338,0,0,0,1684492,224144,45392,0,0,0,9,37,52,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
339,0,0,0,1684492,224152,45392,0,0,0,8,35,52,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
340,0,0,0,1684096,224164,45392,0,0,0,8,41,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
341,0,0,0,1684368,224172,45392,0,0,0,13,41,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
342,0,0,0,1684368,224176,45392,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
343,0,0,0,1684368,224184,45392,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
344,0,0,0,1684244,224196,45392,0,0,0,9,41,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
345,0,0,0,1684244,224200,45392,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
346,0,0,0,1684244,224204,45392,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
347,0,0,0,1684244,224212,45392,0,0,0,9,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
348,0,0,0,1684368,224224,45396,0,0,0,8,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
349,0,0,0,1684368,224256,45400,0,0,0,11,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
350,0,0,0,1684492,224260,45400,0,0,0,7,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
351,1,0,0,1684368,224264,45400,0,0,0,8,35,52,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
352,0,0,0,1684368,224280,45400,0,0,0,10,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
353,1,0,0,1684120,224296,45400,0,0,0,8,36,52,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
354,0,0,0,1684120,224316,45400,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
355,0,0,0,1683996,224320,45400,0,0,0,10,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
356,0,0,0,1683996,224328,45400,0,0,0,8,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
357,0,0,0,1684120,224336,45400,0,0,0,9,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
358,0,0,0,1683996,224344,45400,0,0,0,8,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
359,0,0,0,1684120,224348,45400,0,0,0,8,37,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
360,0,0,0,1684120,224352,45400,0,0,0,9,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
361,0,0,0,1683996,224356,45400,0,0,0,10,43,59,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
362,0,0,0,1683608,224372,45412,0,0,0,8,43,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
363,0,0,0,1683484,224384,45412,0,0,0,10,42,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
364,0,0,0,1683856,224392,45412,0,0,0,10,45,60,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
365,0,0,0,1683484,224416,45412,0,0,0,9,57,63,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
366,0,0,0,1684120,224428,45408,0,0,0,13,52,61,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
367,0,0,0,1683748,224440,45408,0,0,0,9,49,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
368,0,0,0,1683996,224456,45408,0,0,0,11,42,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
369,0,0,0,1683996,224472,45408,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
370,0,0,0,1683996,224492,45408,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
371,0,0,0,1683996,224500,45408,0,0,0,9,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
372,0,0,0,1684120,224504,45412,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
373,0,0,0,1683996,224508,45412,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
374,0,0,0,1683872,224512,45412,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
375,0,0,0,1683872,224528,45412,0,0,0,8,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
376,0,0,0,1683996,224544,45412,0,0,0,8,39,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
377,0,0,0,1683996,224552,45412,0,0,0,9,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
378,0,0,0,1683996,224556,45420,0,0,0,10,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
379,0,0,0,1683996,224560,45420,0,0,0,10,39,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
380,0,0,0,1683724,224560,45420,0,0,0,8,42,60,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
381,0,0,0,1683872,224588,45416,0,0,0,14,44,58,0,0,99,0,-1,neo-slayer,2018-05-02,01:20:01
382,0,0,0,1683872,224596,45420,0,0,0,8,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
383,0,0,0,1683872,224600,45420,0,0,0,8,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
384,0,0,0,1683872,224608,45420,0,0,0,9,40,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
385,0,0,0,1683872,224616,45420,0,0,0,8,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
386,0,0,0,1683996,224628,45420,0,0,0,8,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
387,0,0,0,1683996,224644,45420,0,0,0,9,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
388,0,0,0,1683872,224648,45420,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
389,0,0,0,1683872,224648,45420,0,0,0,8,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
390,0,0,0,1683872,224656,45420,0,0,0,9,38,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
391,0,0,0,1683748,224664,45420,0,0,0,8,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
392,0,0,0,1683624,224672,45424,0,0,0,9,39,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
393,0,0,0,1683624,224684,45428,0,0,0,10,38,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
394,0,0,0,1683624,224700,45428,0,0,0,8,38,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
395,1,0,0,1683624,224712,45428,0,0,0,9,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
396,0,0,0,1683624,224720,45428,0,0,0,8,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
397,0,0,0,1683624,224724,45428,0,0,0,10,42,60,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
398,0,0,0,1683748,224740,45428,0,0,0,10,37,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
399,0,0,0,1683624,224748,45428,0,0,0,8,35,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:20:01
400,1,0,0,1683912,224756,45428,0,0,1,5,21,28,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
401,0,0,0,1683756,224760,45428,0,0,0,13,43,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
402,0,0,0,1683632,224768,45428,0,0,0,9,48,59,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
403,0,0,0,1683584,224780,45424,0,0,0,8,35,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
404,0,0,0,1683632,224800,45428,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
405,0,0,0,1683708,224808,45432,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
406,0,0,0,1683632,224816,45428,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
407,0,0,0,1683584,224820,45432,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
408,0,0,0,1683756,224836,45436,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
409,0,0,0,1683756,224844,45436,0,0,0,9,36,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
410,0,0,0,1683756,224848,45436,0,0,0,10,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
411,0,0,0,1683592,224852,45420,0,0,0,8,41,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
412,0,0,0,1683508,224856,45436,0,0,0,8,39,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
413,0,0,0,1683336,224868,45440,0,0,0,9,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
414,0,0,0,1683384,224876,45436,0,0,0,8,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
415,0,0,0,1683476,224876,45428,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
416,0,0,0,1683384,224888,45436,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
417,0,0,0,1683384,224908,45436,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
418,0,0,0,1683508,224912,45440,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
419,0,0,0,1683452,224916,45448,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
420,0,0,0,1682732,224924,45440,0,0,0,11,41,58,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
421,0,0,0,1683508,224928,45440,0,0,0,10,42,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
422,0,0,0,1683384,224932,45444,0,0,0,11,38,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
423,0,0,0,1683336,224940,45432,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
424,0,0,0,1683384,224944,45448,0,0,0,9,37,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
425,0,0,0,1683236,224944,45440,0,0,0,8,38,53,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
426,0,0,0,1683476,224960,45448,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
427,0,0,0,1683320,224976,45444,0,0,0,10,46,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
428,0,0,0,1683436,224992,45440,0,0,0,8,39,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
429,0,0,0,1683304,225012,45444,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
430,0,0,0,1683312,225028,45444,0,0,0,9,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
431,0,0,0,1683436,225052,45440,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
432,1,1,0,1683064,225068,45444,0,0,0,8,34,48,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
433,0,0,0,1683260,225080,45448,0,0,0,7,36,51,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
434,0,0,0,1683012,225096,45448,0,0,0,9,49,59,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
435,0,0,0,1683260,225116,45448,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
436,0,0,0,1683260,225124,45448,0,0,0,9,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
437,0,0,0,1683384,225128,45448,0,0,0,8,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
438,0,0,0,1682872,225128,45456,0,0,0,9,43,58,0,0,99,0,-1,neo-slayer,2018-05-02,01:40:01
439,0,0,0,1682748,225128,45456,0,0,0,9,40,58,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
440,0,0,0,1683508,225136,45460,0,0,0,10,48,59,0,0,99,0,-1,neo-slayer,2018-05-02,01:40:01
441,0,0,0,1683260,225148,45464,0,0,0,13,45,60,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
442,0,0,0,1683384,225156,45464,0,0,0,9,37,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
443,1,0,0,1683384,225164,45464,0,0,0,12,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
444,0,0,0,1683260,225176,45464,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
445,0,0,0,1683260,225192,45464,0,0,0,8,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
446,0,0,0,1683384,225212,45464,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
447,0,0,0,1683260,225228,45464,0,0,0,8,37,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
448,0,0,0,1683384,225236,45464,0,0,0,10,38,56,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
449,0,0,0,1683384,225244,45464,0,0,0,9,38,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
450,0,0,0,1683384,225248,45464,0,0,0,8,36,54,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
451,0,0,0,1683260,225276,45460,0,0,0,12,38,56,0,0,99,0,-1,neo-slayer,2018-05-02,01:40:01
452,0,0,0,1683260,225284,45468,0,0,0,43,41,57,0,0,99,0,-1,neo-slayer,2018-05-02,01:40:01
453,1,0,0,1682888,225288,45468,0,0,0,9,48,57,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
454,0,0,0,1682748,225308,45468,0,0,0,13,56,61,0,0,99,0,-1,neo-slayer,2018-05-02,01:40:01
455,0,0,0,1683260,225312,45468,0,0,0,9,39,55,0,0,100,0,-1,neo-slayer,2018-05-02,01:40:01
